뜉,ttwit,0.0000
뜊,ttwip,0.0000
뜋,ttwit,0.0000
뜌,ttyu,0.0000
뜍,ttyuk,0.0000
뜎,ttyuk,0.0000
뜏,ttyuks,0.0000
뜐,ttyun,0.0000
뜑,ttyunj,0.0000
뜒,ttyunh,0.0000
뜓,ttyut,0.0000
뜔,ttyul,0.0000
뜕,ttyulk,0.0000
뜖,ttyulm,0.0000
뜗,ttyulb,0.0000
뜘,ttyuls,0.0000
뜙,ttyult,0.0000
뜚,ttyulp,0.0000
뜛,ttyulh,0.0000
뜜,ttyum,0.0000
뜝,ttyup,0.0000
뜞,ttyups,0.0000
뜟,ttyut,0.0000
뜠,ttyut,0.0000
뜡,ttyung,0.0000
뜢,ttyut,0.0000
뜣,ttyut,0.0000
뜤,ttyuk,0.0000
뜥,ttyut,0.0000
뜦,ttyup,0.0000
뜧,ttyut,0.0000
뜨,tteu,0.0000
뜩,tteuk,0.0000
뜪,tteuk,0.0000
뜫,tteuks,0.0000
뜬,tteun,0.0000
뜭,tteunj,0.0000
뜮,tteunh,0.0000
뜯,tteut,0.0000
뜰,tteul,0.0000
뜱,tteulk,0.0000
뜲,tteulm,0.0000
뜳,tteulb,0.0000
뜴,tteuls,0.0000
뜵,tteult,0.0000
뜶,tteulp,0.0000
뜷,tteulh,0.0000
뜸,tteum,0.0000
뜹,tteup,0.0000
뜺,tteups,0.0000
뜻,tteut,0.0000
뜼,tteut,0.0000
뜽,tteung,0.0000
뜾,tteut,0.0000
뜿,tteut,0.0000
띀,tteuk,0.0000
띁,tteut,0.0000
띂,tteup,0.0000
띃,tteut,0.0000
띄,ttui,0.0000
띅,ttuik,0.0000
띆,ttuik,0.0000
띇,ttuiks,0.0000
띈,ttuin,0.0000
띉,ttuinj,0.0000
띊,ttuinh,0.0000
띋,ttuit,0.0000
띌,ttuil,0.0000
띍,ttuilk,0.0000
띎,ttuilm,0.0000
띏,ttuilb,0.0000
띐,ttuils,0.0000
띑,ttuilt,0.0000
띒,ttuilp,0.0000
띓,ttuilh,0.0000
띔,ttuim,0.0000
띕,ttuip,0.0000
띖,ttuips,0.0000
띗,ttuit,0.0000
띘,ttuit,0.0000
띙,ttuing,0.0000
띚,ttuit,0.0000
띛,ttuit,0.0000
띜,ttuik,0.0000
띝,ttuit,0.0000
띞,ttuip,0.0000
띟,ttuit,0.0000
띠,tti,0.0000
띡,ttik,0.0000
띢,ttik,0.0000
띣,ttiks,0.0000
띤,ttin,0.0000
띥,ttinj,0.0000
띦,ttinh,0.0000
띧,ttit,0.0000
띨,ttil,0.0000
띩,ttilk,0.0000
띪,ttilm,0.0000
띫,ttilb,0.0000
띬,ttils,0.0000
띭,ttilt,0.0000
띮,ttilp,0.0000
띯,ttilh,0.0000
띰,ttim,0.0000
띱,ttip,0.0000
띲,ttips,0.0000
띳,ttit,0.0000
띴,ttit,0.0000
띵,tting,0.0000
띶,ttit,0.0000
띷,ttit,0.0000
띸,ttik,0.0000
띹,ttit,0.0000
띺,ttip,0.0000
띻,ttit,0.0000
라,ra,0.0000
락,rak,0.0000
띾,rak,0.0000
띿,raks,0.0000
란,ran,0.0000
랁,ranj,0.0000
랂,ranh,0.0000
랃,rat,0.0000
랄,ral,0.0000
랅,ralk,0.0000
랆,ralm,0.0000
랇,ralb,0.0000
랈,rals,0.0000
랉,ralt,0.0000
랊,ralp,0.0000
랋,ralh,0.0000
람,ram,0.0000
랍,rap,0.0000
랎,raps,0.0000
랏,rat,0.0000
랐,rat,0.0000
랑,rang,0.0000
랒,rat,0.0000
랓,rat,0.0000
랔,rak,0.0000
랕,rat,0.0000
랖,rap,0.0000
랗,rat,0.0000
래,rae,-0.3000
랙,raek,0.0000
랚,raek,0.0000
랛,raeks,0.0000
랜,raen,0.0000
랝,raenj,0.0000
랞,raenh,0.0000
랟,raet,0.0000
랠,rael,0.0000
랡,raelk,0.0000
랢,raelm,0.0000
랣,raelb,0.0000
랤,raels,0.0000
랥,raelt,0.0000
랦,raelp,0.0000
랧,raelh,0.0000
램,raem,0.0000
랩,raep,0.0000
랪,raeps,0.0000
랫,raet,0.0000
랬,raet,0.0000
랭,raeng,0.0000
랮,raet,0.0000
랯,raet,0.0000
랰,raek,0.0000
랱,raet,0.0000
랲,raep,0.0000
랳,raet,0.0000
랴,rya,0.0000
략,ryak,0.0000
랶,ryak,0.0000
랷,ryaks,0.0000
랸,ryan,0.0000
랹,ryanj,0.0000
랺,ryanh,0.0000
랻,ryat,0.0000
랼,ryal,0.0000
랽,ryalk,0.0000
랾,ryalm,0.0000
랿,ryalb,0.0000
럀,ryals,0.0000
럁,ryalt,0.0000
럂,ryalp,0.0000
럃,ryalh,0.0000
럄,ryam,0.0000
럅,ryap,0.0000
럆,ryaps,0.0000
럇,ryat,0.0000
럈,ryat,0.0000
량,ryang,0.0000
럊,ryat,0.0000
럋,ryat,0.0000
럌,ryak,0.0000
럍,ryat,0.0000
럎,ryap,0.0000
럏,ryat,0.0000
럐,ryae,0.0000
럑,ryaek,0.0000
럒,ryaek,0.0000
럓,ryaeks,0.0000
럔,ryaen,0.0000
럕,ryaenj,0.0000
럖,ryaenh,0.0000
럗,ryaet,0.0000
럘,ryael,0.0000
럙,ryaelk,0.0000
럚,ryaelm,0.0000
럛,ryaelb,0.0000
럜,ryaels,0.0000
럝,ryaelt,0.0000
럞,ryaelp,0.0000
럟,ryaelh,0.0000
럠,ryaem,0.0000
럡,ryaep,0.0000
럢,ryaeps,0.0000
럣,ryaet,0.0000
럤,ryaet,0.0000
럥,ryaeng,0.0000
럦,ryaet,0.0000
럧,ryaet,0.0000
럨,ryaek,0.0000
럩,ryaet,0.0000
럪,ryaep,0.0000
럫,ryaet,0.0000
러,reo,0.0000
럭,reok,0.0000
럮,reok,0.0000
럯,reoks,0.0000
런,reon,0.0000
럱,reonj,0.0000
럲,reonh,0.0000
럳,reot,0.0000
럴,reol,0.0000
럵,reolk,0.0000
럶,reolm,0.0000
럷,reolb,0.0000
럸,reols,0.0000
럹,reolt,0.0000
럺,reolp,0.0000
럻,reolh,0.0000
럼,reom,0.0000
럽,reop,0.0000
럾,reops,0.0000
럿,reot,0.0000
렀,reot,0.0000
렁,reong,0.0000
렂,reot,0.0000
렃,reot,0.0000
렄,reok,0.0000
렅,reot,0.0000
렆,reop,0.0000
렇,reot,0.0000
레,re,0.0000
렉,rek,0.0000
렊,rek,0.0000
렋,reks,0.0000
렌,ren,0.0000
렍,renj,0.0000
렎,renh,0.0000
렏,ret,0.0000
렐,rel,0.0000
렑,relk,0.0000
렒,relm,0.0000
렓,relb,0.0000
렔,rels,0.0000
렕,relt,0.0000
렖,relp,0.0000
렗,relh,0.0000
렘,rem,0.0000
렙,rep,0.0000
렚,reps,0.0000
렛,ret,0.0000
렜,ret,0.0000
렝,reng,0.0000
렞,ret,0.0000
렟,ret,0.0000
렠,rek,0.0000
렡,ret,0.0000
렢,rep,0.0000
렣,ret,0.0000
려,ryeo,0.0000
력,ryeok,0.0000
렦,ryeok,0.0000
렧,ryeoks,0.0000
련,ryeon,0.0000
렩,ryeonj,0.0000
렪,ryeonh,0.0000
렫,ryeot,0.0000
렬,ryeol,0.0000
렭,ryeolk,0.0000
렮,ryeolm,0.0000
렯,ryeolb,0.0000
렰,ryeols,0.0000
렱,ryeolt,0.0000
렲,ryeolp,0.0000
렳,ryeolh,0.0000
렴,ryeom,0.0000
렵,ryeop,0.0000
렶,ryeops,0.0000
렷,ryeot,0.0000
렸,ryeot,0.0000
령,ryeong,0.0000
렺,ryeot,0.0000
렻,ryeot,0.0000
렼,ryeok,0.0000
렽,ryeot,0.0000
렾,ryeop,0.0000
렿,ryeot,0.0000
례,rye,0.0000
롁,ryek,0.0000
롂,ryek,0.0000
롃,ryeks,0.0000
롄,ryen,0.0000
롅,ryenj,0.0000
롆,ryenh,0.0000
롇,ryet,0.0000
롈,ryel,0.0000
롉,ryelk,0.0000
롊,ryelm,0.0000
롋,ryelb,0.0000
롌,ryels,0.0000
롍,ryelt,0.0000
롎,ryelp,0.0000
롏,ryelh,0.0000
롐,ryem,0.0000
롑,ryep,0.0000
롒,ryeps,0.0000
롓,ryet,0.0000
롔,ryet,0.0000
롕,ryeng,0.0000
롖,ryet,0.0000
롗,ryet,0.0000
롘,ryek,0.0000
롙,ryet,0.0000
롚,ryep,0.0000
롛,ryet,0.0000
로,ro,0.0000
록,rok,0.0000
롞,rok,0.0000
롟,roks,0.0000
론,ron,0.0000
롡,ronj,0.0000
롢,ronh,0.0000
롣,rot,0.0000
롤,rol,0.0000
롥,rolk,0.0000
롦,rolm,0.0000
롧,rolb,0.0000
롨,rols,0.0000
롩,rolt,0.0000
롪,rolp,0.0000
롫,rolh,0.0000
롬,rom,0.0000
롭,rop,0.0000
롮,rops,0.0000
롯,rot,0.0000
롰,rot,0.0000
롱,rong,0.0000
롲,rot,0.0000
롳,rot,0.0000
롴,rok,0.0000
롵,rot,0.0000
롶,rop,0.0000
롷,rot,0.0000
롸,rwa,0.0000
롹,rwak,0.0000
롺,rwak,0.0000
롻,rwaks,0.0000
롼,rwan,0.0000
롽,rwanj,0.0000
롾,rwanh,0.0000
롿,rwat,0.0000
뢀,rwal,0.0000
뢁,rwalk,0.0000
뢂,rwalm,0.0000
뢃,rwalb,0.0000
뢄,rwals,0.0000
뢅,rwalt,0.0000
뢆,rwalp,0.0000
뢇,rwalh,0.0000
뢈,rwam,0.0000
뢉,rwap,0.0000
뢊,rwaps,0.0000
뢋,rwat,0.0000
뢌,rwat,0.0000
뢍,rwang,0.0000
뢎,rwat,0.0000
뢏,rwat,0.0000
뢐,rwak,0.0000
뢑,rwat,0.0000
뢒,rwap,0.0000
뢓,rwat,0.0000
뢔,rwae,0.0000
뢕,rwaek,0.0000
뢖,rwaek,0.0000
뢗,rwaeks,0.0000
뢘,rwaen,0.0000
뢙,rwaenj,0.0000
뢚,rwaenh,0.0000
뢛,rwaet,0.0000
뢜,rwael,0.0000
뢝,rwaelk,0.0000
뢞,rwaelm,0.0000
뢟,rwaelb,0.0000
뢠,rwaels,0.0000
뢡,rwaelt,0.0000
뢢,rwaelp,0.0000
뢣,rwaelh,0.0000
뢤,rwaem,0.0000
뢥,rwaep,0.0000
뢦,rwaeps,0.0000
뢧,rwaet,0.0000
뢨,rwaet,0.0000
뢩,rwaeng,0.0000
뢪,rwaet,0.0000
뢫,rwaet,0.0000
뢬,rwaek,0.0000
뢭,rwaet,0.0000
뢮,rwaep,0.0000
뢯,rwaet,0.0000
뢰,roe,0.0000
뢱,roek,0.0000
뢲,roek,0.0000
뢳,roeks,0.0000
뢴,roen,0.0000
뢵,roenj,0.0000
뢶,roenh,0.0000
뢷,roet,0.0000
뢸,roel,0.0000
뢹,roelk,0.0000
뢺,roelm,0.0000
뢻,roelb,0.0000
뢼,roels,0.0000
뢽,roelt,0.0000
뢾,roelp,0.0000
뢿,roelh,0.0000
룀,roem,0.0000
룁,roep,0.0000
룂,roeps,0.0000
룃,roet,0.0000
룄,roet,0.0000
룅,roeng,0.0000
룆,roet,0.0000
룇,roet,0.0000
룈,roek,0.0000
룉,roet,0.0000
룊,roep,0.0000
룋,roet,0.0000
료,ryo,0.0000
룍,ryok,0.0000
룎,ryok,0.0000
룏,ryoks,0.0000
룐,ryon,0.0000
룑,ryonj,0.0000
룒,ryonh,0.0000
룓,ryot,0.0000
룔,ryol,0.0000
룕,ryolk,0.0000
룖,ryolm,0.0000
룗,ryolb,0.0000
룘,ryols,0.0000
룙,ryolt,0.0000
룚,ryolp,0.0000
룛,ryolh,0.0000
룜,ryom,0.0000
룝,ryop,0.0000
룞,ryops,0.0000
룟,ryot,0.0000
룠,ryot,0.0000
룡,ryong,0.0000
룢,ryot,0.0000
룣,ryot,0.0000
룤,ryok,0.0000
룥,ryot,0.0000
룦,ryop,0.0000
룧,ryot,0.0000
루,ru,0.0000
룩,ruk,0.0000
룪,ruk,0.0000
룫,ruks,0.0000
룬,run,0.0000
룭,runj,0.0000
룮,runh,0.0000
룯,rut,0.0000
룰,rul,0.0000
룱,rulk,0.0000
룲,rulm,0.0000
룳,rulb,0.0000
룴,ruls,0.0000
룵,rult,0.0000
룶,rulp,0.0000
룷,rulh,0.0000
룸,rum,0.0000
룹,rup,0.0000
룺,rups,0.0000
룻,rut,0.0000
룼,rut,0.0000
룽,rung,0.0000
룾,rut,0.0000
룿,rut,0.0000
뤀,ruk,0.0000
뤁,rut,0.0000
뤂,rup,0.0000
뤃,rut,0.0000
뤄,rwo,0.0000
뤅,rwok,0.0000
뤆,rwok,0.0000
뤇,rwoks,0.0000
뤈,rwon,0.0000
뤉,rwonj,0.0000
뤊,rwonh,0.0000
뤋,rwot,0.0000
뤌,rwol,0.0000
뤍,rwolk,0.0000
뤎,rwolm,0.0000
뤏,rwolb,0.0000
뤐,rwols,0.0000
뤑,rwolt,0.0000
뤒,rwolp,0.0000
뤓,rwolh,0.0000
뤔,rwom,0.0000
뤕,rwop,0.0000
뤖,rwops,0.0000
뤗,rwot,0.0000
뤘,rwot,0.0000
뤙,rwong,0.0000
뤚,rwot,0.0000
뤛,rwot,0.0000
뤜,rwok,0.0000
뤝,rwot,0.0000
뤞,rwop,0.0000
뤟,rwot,0.0000
뤠,rwe,0.0000
뤡,rwek,0.0000
뤢,rwek,0.0000
뤣,rweks,0.0000
뤤,rwen,0.0000
뤥,rwenj,0.0000
뤦,rwenh,0.0000
뤧,rwet,0.0000
뤨,rwel,0.0000
뤩,rwelk,0.0000
뤪,rwelm,0.0000
뤫,rwelb,0.0000
뤬,rwels,0.0000
뤭,rwelt,0.0000
뤮,rwelp,0.0000
뤯,rwelh,0.0000
뤰,rwem,0.0000
뤱,rwep,0.0000
뤲,rweps,0.0000
뤳,rwet,0.0000
뤴,rwet,0.0000
뤵,rweng,0.0000
뤶,rwet,0.0000
뤷,rwet,0.0000
뤸,rwek,0.0000
뤹,rwet,0.0000
뤺,rwep,0.0000
뤻,rwet,0.0000
뤼,rwi,0.0000
뤽,rwik,0.0000
뤾,rwik,0.0000
뤿,rwiks,0.0000
륀,rwin,0.0000
륁,rwinj,0.0000
륂,rwinh,0.0000
륃,rwit,0.0000
륄,rwil,0.0000
륅,rwilk,0.0000
륆,rwilm,0.0000
륇,rwilb,0.0000
륈,rwils,0.0000
륉,rwilt,0.0000
륊,rwilp,0.0000
륋,rwilh,0.0000
륌,rwim,0.0000
륍,rwip,0.0000
륎,rwips,0.0000
륏,rwit,0.0000
륐,rwit,0.0000
륑,rwing,0.0000
륒,rwit,0.0000
륓,rwit,0.0000
륔,rwik,0.0000
륕,rwit,0.0000
륖,rwip,0.0000
륗,rwit,0.0000
류,ryu,-0.6000
륙,ryuk,0.0000
륚,ryuk,0.0000
륛,ryuks,0.0000
륜,ryun,0.0000
륝,ryunj,0.0000
륞,ryunh,0.0000
륟,ryut,0.0000
률,ryul,0.0000
륡,ryulk,0.0000
륢,ryulm,0.0000
륣,ryulb,0.0000
륤,ryuls,0.0000
륥,ryult,0.0000
륦,ryulp,0.0000
륧,ryulh,0.0000
륨,ryum,0.0000
륩,ryup,0.0000
륪,ryups,0.0000
륫,ryut,0.0000
륬,ryut,0.0000
륭,ryung,0.0000
륮,ryut,0.0000
륯,ryut,0.0000
륰,ryuk,0.0000
륱,ryut,0.0000
륲,ryup,0.0000
륳,ryut,0.0000
르,reu,0.0000
륵,reuk,0.0000
륶,reuk,0.0000
륷,reuks,0.0000
른,reun,0.0000
륹,reunj,0.0000
륺,reunh,0.0000
륻,reut,0.0000
를,reul,0.0000
륽,reulk,0.0000
륾,reulm,0.0000
륿,reulb,0.0000
릀,reuls,0.0000
릁,reult,0.0000
릂,reulp,0.0000
릃,reulh,0.0000
름,reum,0.0000
릅,reup,0.0000
릆,reups,0.0000
릇,reut,0.0000
릈,reut,0.0000
릉,reung,0.0000
릊,reut,0.0000
릋,reut,0.0000
릌,reuk,0.0000
릍,reut,0.0000
릎,reup,0.0000
릏,reut,0.0000
릐,rui,0.0000
릑,ruik,0.0000
릒,ruik,0.0000
릓,ruiks,0.0000
릔,ruin,0.0000
릕,ruinj,0.0000
릖,ruinh,0.0000
릗,ruit,0.0000
릘,ruil,0.0000
릙,ruilk,0.0000
릚,ruilm,0.0000
릛,ruilb,0.0000
릜,ruils,0.0000
릝,ruilt,0.0000
릞,ruilp,0.0000
릟,ruilh,0.0000
릠,ruim,0.0000
릡,ruip,0.0000
릢,ruips,0.0000
릣,ruit,0.0000
릤,ruit,0.0000
릥,ruing,0.0000
릦,ruit,0.0000
릧,ruit,0.0000
릨,ruik,0.0000
릩,ruit,0.0000
릪,ruip,0.0000
릫,ruit,0.0000
릭,rik,0.0000
릮,rik,0.0000
릯,riks,0.0000
린,rin,0.0000
릱,rinj,0.0000
릲,rinh,0.0000
릳,rit,0.0000
릴,ril,0.0000
릵,rilk,0.0000
릶,rilm,0.0000
릷,rilb,0.0000
릸,rils,0.0000
릹,rilt,0.0000
릺,rilp,0.0000
릻,rilh,0.0000
림,rim,0.0000
립,rip,0.0000
릾,rips,0.0000
릿,rit,0.0000
맀,rit,0.0000
링,ring,0.0000
맂,rit,0.0000
맃,rit,0.0000
맄,rik,0.0000
맅,rit,0.0000
맆,rip,0.0000
맇,rit,0.0000
마,ma,0.0000
막,mak,0.0000
맊,mak,0.0000
맋,maks,0.0000
만,man,0.0000
맍,manj,0.0000
많,manh,0.0000
맏,mat,0.0000
말,mal,0.0000
맑,malk,0.0000
맒,malm,0.0000
맓,malb,0.0000
맔,mals,0.0000
맕,malt,0.0000
맖,malp,0.0000
맗,malh,0.0000
맘,mam,0.0000
맙,map,0.0000
맚,maps,0.0000
맛,mat,0.0000
맜,mat,0.0000
망,mang,0.0000
맞,mat,0.0000
맟,mat,0.0000
맠,mak,0.0000
맡,mat,0.0000
맢,map,0.0000
맣,mat,0.0000
매,mae,0.0000
맥,maek,0.0000
맦,maek,0.0000
맧,maeks,0.0000
맨,maen,0.0000
맩,maenj,0.0000
맪,maenh,0.0000
맫,maet,0.0000
맬,mael,0.0000
맭,maelk,0.0000
맮,maelm,0.0000
맯,maelb,0.0000
맰,maels,0.0000
맱,maelt,0.0000
맲,maelp,0.0000
맳,maelh,0.0000
맴,maem,0.0000
맵,maep,0.0000
맶,maeps,0.0000
맷,maet,0.0000
맸,maet,0.0000
맹,maeng,0.0000
맺,maet,0.0000
맻,maet,0.0000
맼,maek,0.0000
맽,maet,0.0000
맾,maep,0.0000
맿,maet,0.0000
먀,mya,0.0000
먁,myak,0.0000
먂,myak,0.0000
먃,myaks,0.0000
먄,myan,0.0000
먅,myanj,0.0000
먆,myanh,0.0000
먇,myat,0.0000
먈,myal,0.0000
먉,myalk,0.0000
먊,myalm,0.0000
먋,myalb,0.0000
먌,myals,0.0000
먍,myalt,0.0000
먎,myalp,0.0000
먏,myalh,0.0000
먐,myam,0.0000
먑,myap,0.0000
먒,myaps,0.0000
먓,myat,0.0000
먔,myat,0.0000
먕,myang,0.0000
먖,myat,0.0000
먗,myat,0.0000
먘,myak,0.0000
먙,myat,0.0000
먚,myap,0.0000
먛,myat,0.0000
먜,myae,0.0000
먝,myaek,0.0000
먞,myaek,0.0000
먟,myaeks,0.0000
먠,myaen,0.0000
먡,myaenj,0.0000
먢,myaenh,0.0000
먣,myaet,0.0000
먤,myael,0.0000
먥,myaelk,0.0000
먦,myaelm,0.0000
먧,myaelb,0.0000
먨,myaels,0.0000
먩,myaelt,0.0000
먪,myaelp,0.0000
먫,myaelh,0.0000
먬,myaem,0.0000
먭,myaep,0.0000
먮,myaeps,0.0000
먯,myaet,0.0000
먰,myaet,0.0000
먱,myaeng,0.0000
먲,myaet,0.0000
먳,myaet,0.0000
먴,myaek,0.0000
먵,myaet,0.0000
먶,myaep,0.0000
먷,myaet,0.0000
머,meo,0.0000
먹,meok,0.0000
먺,meok,0.0000
먻,meoks,0.0000
먼,meon,0.0000
먽,meonj,0.0000
먾,meonh,0.0000
먿,meot,0.0000
멀,meol,0.0000
멁,meolk,0.0000
멂,meolm,0.0000
멃,meolb,0.0000
멄,meols,0.0000
멅,meolt,0.0000
멆,meolp,0.0000
멇,meolh,0.0000
멈,meom,0.0000
멉,meop,0.0000
멊,meops,0.0000
멋,meot,0.0000
멌,meot,0.0000
멍,meong,0.0000
멎,meot,0.0000
멏,meot,0.0000
멐,meok,0.0000
멑,meot,0.0000
멒,meop,0.0000
멓,meot,0.0000
메,me,0.0000
멕,mek,0.0000
멖,mek,0.0000
멗,meks,0.0000
멘,men,0.0000
멙,menj,0.0000
멚,menh,0.0000
멛,met,0.0000
멜,mel,0.0000
멝,melk,0.0000
멞,melm,0.0000
멟,melb,0.0000
멠,mels,0.0000
멡,melt,0.0000
멢,melp,0.0000
멣,melh,0.0000
멤,mem,0.0000
멥,mep,0.0000
멦,meps,0.0000
멧,met,0.0000
멨,met,0.0000
멩,meng,0.0000
멪,met,0.0000
멫,met,0.0000
멬,mek,0.0000
멭,met,0.0000
멮,mep,0.0000
멯,met,0.0000
며,myeo,0.0000
멱,myeok,0.0000
멲,myeok,0.0000
멳,myeoks,0.0000
면,myeon,0.0000
멵,myeonj,0.0000
멶,myeonh,0.0000
멷,myeot,0.0000
멸,myeol,0.0000
멹,myeolk,0.0000
멺,myeolm,0.0000
멻,myeolb,0.0000
멼,myeols,0.0000
멽,myeolt,0.0000
멾,myeolp,0.0000
멿,myeolh,0.0000
몀,myeom,0.0000
몁,myeop,0.0000
몂,myeops,0.0000
몃,myeot,0.0000
몄,myeot,0.0000
명,myeong,0.0000
몆,myeot,0.0000
몇,myeot,0.0000
몈,myeok,0.0000
몉,myeot,0.0000
몊,myeop,0.0000
몋,myeot,0.0000
몌,mye,0.0000
몍,myek,0.0000
몎,myek,0.0000
몏,myeks,0.0000
몐,myen,0.0000
몑,myenj,0.0000
몒,myenh,0.0000
몓,myet,0.0000
몔,myel,0.0000
몕,myelk,0.0000
몖,myelm,0.0000
몗,myelb,0.0000
몘,myels,0.0000
몙,myelt,0.0000
몚,myelp,0.0000
몛,myelh,0.0000
몜,myem,0.0000
몝,myep,0.0000
몞,myeps,0.0000
몟,myet,0.0000
몠,myet,0.0000
몡,myeng,0.0000
몢,myet,0.0000
몣,myet,0.0000
몤,myek,0.0000
몥,myet,0.0000
몦,myep,0.0000
몧,myet,0.0000
모,mo,0.0000
목,mok,0.0000
몪,mok,0.0000
몫,moks,0.0000
몬,mon,0.0000
몭,monj,0.0000
몮,monh,0.0000
몯,mot,0.0000
몰,mol,0.0000
몱,molk,0.0000
몲,molm,0.0000
몳,molb,0.0000
몴,mols,0.0000
몵,molt,0.0000
몶,molp,0.0000
몷,molh,0.0000
몸,mom,0.0000
몹,mop,0.0000
몺,mops,0.0000
못,mot,0.0000
몼,mot,0.0000
몽,mong,0.0000
몾,mot,0.0000
몿,mot,0.0000
뫁,mot,0.0000
뫂,mop,0.0000
뫃,mot,0.0000
뫄,mwa,0.0000
뫅,mwak,0.0000
뫆,mwak,0.0000
뫇,mwaks,0.0000
뫈,mwan,0.0000
뫉,mwanj,0.0000
뫊,mwanh,0.0000
뫋,mwat,0.0000
뫌,mwal,0.0000
뫍,mwalk,0.0000
뫎,mwalm,0.0000
뫏,mwalb,0.0000
뫐,mwals,0.0000
뫑,mwalt,0.0000
뫒,mwalp,0.0000
뫓,mwalh,0.0000
뫔,mwam,0.0000
뫕,mwap,0.0000
뫖,mwaps,0.0000
뫗,mwat,0.0000
뫘,mwat,0.0000
뫙,mwang,0.0000
뫚,mwat,0.0000
뫛,mwat,0.0000
뫜,mwak,0.0000
뫝,mwat,0.0000
뫞,mwap,0.0000
뫟,mwat,0.0000
뫠,mwae,0.0000
뫡,mwaek,0.0000
뫢,mwaek,0.0000
뫣,mwaeks,0.0000
뫤,mwaen,0.0000
뫥,mwaenj,0.0000
뫦,mwaenh,0.0000
뫧,mwaet,0.0000
뫨,mwael,0.0000
뫩,mwaelk,0.0000
뫪,mwaelm,0.0000
뫫,mwaelb,0.0000
뫬,mwaels,0.0000
뫭,mwaelt,0.0000
뫮,mwaelp,0.0000
뫯,mwaelh,0.0000
뫰,mwaem,0.0000
뫱,mwaep,0.0000
뫲,mwaeps,0.0000
뫳,mwaet,0.0000
뫴,mwaet,0.0000
뫵,mwaeng,0.0000
뫶,mwaet,0.0000
뫷,mwaet,0.0000
뫸,mwaek,0.0000
뫹,mwaet,0.0000
뫺,mwaep,0.0000
뫻,mwaet,0.0000
뫼,moe,0.0000
뫽,moek,0.0000
뫾,moek,0.0000
뫿,moeks,0.0000
묀,moen,0.0000
묁,moenj,0.0000
묂,moenh,0.0000
묃,moet,0.0000
묄,moel,0.0000
묅,moelk,0.0000
묆,moelm,0.0000
묇,moelb,0.0000
묈,moels,0.0000
묉,moelt,0.0000
묊,moelp,0.0000
묋,moelh,0.0000
묌,moem,0.0000
묍,moep,0.0000
묎,moeps,0.0000
묏,moet,0.0000
묐,moet,0.0000
묑,moeng,0.0000
묒,moet,0.0000
묓,moet,0.0000
묔,moek,0.0000
묕,moet,0.0000
묖,moep,0.0000
묗,moet,0.0000
묘,myo,0.0000
묙,myok,0.0000
묚,myok,0.0000
묛,myoks,0.0000
묜,myon,0.0000
묝,myonj,0.0000
묞,myonh,0.0000
묟,myot,0.0000
묠,myol,0.0000
묡,myolk,0.0000
묢,myolm,0.0000
묣,myolb,0.0000
묤,myols,0.0000
묥,myolt,0.0000
묦,myolp,0.0000
묧,myolh,0.0000
묨,myom,0.0000
묩,myop,0.0000
묪,myops,0.0000
묫,myot,0.0000
묬,myot,0.0000
묭,myong,0.0000
묮,myot,0.0000
묯,myot,0.0000
묰,myok,0.0000
묱,myot,0.0000
묲,myop,0.0000
묳,myot,0.0000
무,mu,0.0000
묵,muk,0.0000
묶,muk,0.0000
묷,muks,0.0000
문,mun,0.0000
묹,munj,0.0000
묺,munh,0.0000
묻,mut,0.0000
물,mul,0.0000
묽,mulk,0.0000
묾,mulm,0.0000
묿,mulb,0.0000
뭀,muls,0.0000
뭁,mult,0.0000
뭂,mulp,0.0000
뭃,mulh,0.0000
뭄,mum,0.0000
뭅,mup,0.0000
뭆,mups,0.0000
뭇,mut,0.0000
뭈,mut,0.0000
뭉,mung,0.0000
뭊,mut,0.0000
뭋,mut,0.0000
뭌,muk,0.0000
뭍,mut,0.0000
뭎,mup,0.0000
뭏,mut,0.0000
뭐,mwo,0.0000
뭑,mwok,0.0000
뭒,mwok,0.0000
뭓,mwoks,0.0000
뭔,mwon,0.0000
뭕,mwonj,0.0000
뭖,mwonh,0.0000
뭗,mwot,0.0000
뭘,mwol,0.0000
뭙,mwolk,0.0000
뭚,mwolm,0.0000
뭛,mwolb,0.0000
뭜,mwols,0.0000
뭝,mwolt,0.0000
뭞,mwolp,0.0000
뭟,mwolh,0.0000
뭠,mwom,0.0000
뭡,mwop,0.0000
뭢,mwops,0.0000
뭣,mwot,0.0000
뭤,mwot,0.0000
뭥,mwong,0.0000
뭦,mwot,0.0000
뭧,mwot,0.0000
뭨,mwok,0.0000
뭩,mwot,0.0000
뭪,mwop,0.0000
뭫,mwot,0.0000
뭬,mwe,0.0000
뭭,mwek,0.0000
뭮,mwek,0.0000
뭯,mweks,0.0000
뭰,mwen,0.0000
뭱,mwenj,0.0000
뭲,mwenh,0.0000
뭳,mwet,0.0000
뭴,mwel,0.0000
뭵,mwelk,0.0000
뭶,mwelm,0.0000
뭷,mwelb,0.0000
뭸,mwels,0.0000
뭹,mwelt,0.0000
뭺,mwelp,0.0000
뭻,mwelh,0.0000
뭼,mwem,0.0000
뭽,mwep,0.0000
뭾,mweps,0.0000
뭿,mwet,0.0000
뮀,mwet,0.0000
뮁,mweng,0.0000
뮂,mwet,0.0000
뮃,mwet,0.0000
뮄,mwek,0.0000
